region,anzsic_descriptor,gas,units,magnitude,year,data_val
Otago,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2009,51.44
Otago,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,4643.57
Otago,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2010,1138.35
Otago,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2010,2960.16
Otago,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2010,491.83
Otago,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2010,53.09
Otago,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,4739.91
Otago,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2011,1109.94
Otago,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2011,3046.06
Otago,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2011,526.32
Otago,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2011,57.45
Otago,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,4936.38
Otago,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2012,1126.08
Otago,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2012,3204.73
Otago,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2012,546.64
Otago,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2012,58.8
Otago,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,5017.67
Otago,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2013,1156.37
Otago,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2013,3241.42
Otago,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2013,556.12
Otago,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2013,63.65
Otago,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,5121.35
Otago,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2014,1181.24
Otago,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2014,3290.47
Otago,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2014,584.95
Otago,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2014,64.59
Otago,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,5125.54
Otago,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2015,1201.77
Otago,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2015,3253.95
Otago,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2015,599.58
Otago,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2015,70.14
Otago,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,4764.21
Otago,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2016,1171
Otago,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2016,2982.32
Otago,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2016,537.45
Otago,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2016,73.34
Otago,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,4890.5
Otago,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2017,1231.04
Otago,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2017,3027.76
Otago,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2017,548.32
Otago,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2017,83.28
Otago,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,5112.5
Otago,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2018,1228.02
Otago,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2018,3224.03
Otago,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2018,570.3
Otago,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2018,90.04
Southland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,5402.83
Southland,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2007,1528.07
Southland,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2007,3197.72
Southland,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2007,594.51
Southland,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2007,82.53
Southland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,5200.31
Southland,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2008,1465.12
Southland,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2008,3043.89
Southland,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2008,610.7
Southland,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2008,80.61
Southland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,5318.79
Southland,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2009,1369.04
Southland,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2009,3227.49
Southland,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2009,631.4
Southland,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2009,90.88
Southland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,5530.78
Southland,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2010,1546.22
Southland,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2010,3218.97
Southland,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2010,674.83
Southland,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2010,90.78
Southland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,5474.08
Southland,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2011,1584.5
Southland,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2011,3126.46
Southland,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2011,679.25
Southland,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2011,83.9
Southland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,5770.38
Southland,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2012,1611.47
Southland,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2012,3333.87
Southland,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2012,725.19
Southland,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2012,99.87
Southland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,5633.85
Southland,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2013,1605.25
Southland,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2013,3254
Southland,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2013,673.03
Southland,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2013,101.59
Southland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,5984.87
Southland,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2014,1661.19
Southland,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2014,3451.22
Southland,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2014,747.78
Southland,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2014,124.71
Southland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,6012.35
Southland,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2015,1654.14
Southland,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2015,3462.96
Southland,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2015,784.95
Southland,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2015,110.34
Southland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,5824.67
Southland,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2016,1619.46
Southland,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2016,3289.21
Southland,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2016,811.77
Southland,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2016,104.25
Southland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,5916.48
Southland,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2017,1695.24
Southland,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2017,3318.17
Southland,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2017,782.22
Southland,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2017,120.88
Southland,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,5737.88
Southland,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2018,1659.05
Southland,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2018,3167.45
Southland,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2018,776.31
Southland,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2018,135.08
Taranaki,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,6283.3
Taranaki,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2007,3812.86
Taranaki,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2007,1985.11
Taranaki,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2007,432.75
Taranaki,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2007,52.61
Taranaki,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,5860.83
Taranaki,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2008,3388.97
Taranaki,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2008,1999.94
Taranaki,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2008,417.7
Taranaki,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2008,54.25
Taranaki,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,5665.98
Taranaki,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2009,3126.36
Taranaki,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2009,2060.91
Taranaki,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2009,426.09
Taranaki,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2009,52.67
Taranaki,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,6305.22
Taranaki,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2010,3570.3
Taranaki,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2010,2198.3
Taranaki,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2010,477.97
Taranaki,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2010,58.69
Taranaki,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,5685.6
Taranaki,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2011,3038.55
Taranaki,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2011,2128.18
Taranaki,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2011,460.86
Taranaki,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2011,58.05
Taranaki,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,6124.48
Taranaki,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2012,3577.2
Taranaki,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2012,2027.57
Taranaki,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2012,453.23
Taranaki,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2012,66.51
Taranaki,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,5814.75
Taranaki,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2013,3172.86
Taranaki,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2013,2106.39
Taranaki,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2013,464.63
Taranaki,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2013,70.9
Taranaki,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,6012.53
Taranaki,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2014,3344.05
Taranaki,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2014,2149.08
Taranaki,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2014,448.66
Taranaki,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2014,70.76
Taranaki,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,5582.56
Taranaki,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2015,2976.59
Taranaki,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2015,2105.82
Taranaki,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2015,429.46
Taranaki,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2015,70.71
Taranaki,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,5684.49
Taranaki,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2016,3152.33
Taranaki,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2016,2047.15
Taranaki,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2016,413.02
Taranaki,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2016,72
Taranaki,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,6329.92
Taranaki,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2017,3605.73
Taranaki,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2017,2177.48
Taranaki,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2017,472.24
Taranaki,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2017,74.51
Taranaki,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,5576.17
Taranaki,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2018,2978.29
Taranaki,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2018,2064.65
Taranaki,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2018,455.73
Taranaki,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2018,77.53
Tasman/Nelson,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,1196.14
Tasman/Nelson,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2007,665.05
Tasman/Nelson,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2007,419.96
Tasman/Nelson,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2007,88.89
Tasman/Nelson,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2007,22.34
Tasman/Nelson,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,1191
Tasman/Nelson,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2008,641.46
Tasman/Nelson,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2008,430.59
Tasman/Nelson,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2008,94.89
Tasman/Nelson,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2008,24.16
Tasman/Nelson,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,1209.91
Tasman/Nelson,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2009,612.22
Tasman/Nelson,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2009,471.1
Tasman/Nelson,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2009,103.3
Tasman/Nelson,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2009,23.37
Tasman/Nelson,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2010,1130.94
Tasman/Nelson,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2010,591.31
Tasman/Nelson,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2010,425.72
Tasman/Nelson,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2010,89.58
Tasman/Nelson,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2010,24.42
Tasman/Nelson,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2011,1135.47
Tasman/Nelson,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2011,608.1
Tasman/Nelson,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2011,409.88
Tasman/Nelson,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2011,91.54
Tasman/Nelson,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2011,26.03
Tasman/Nelson,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2012,1179.94
Tasman/Nelson,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2012,656.25
Tasman/Nelson,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2012,408.53
Tasman/Nelson,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2012,89.52
Tasman/Nelson,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2012,25.71
Tasman/Nelson,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2013,1211.19
Tasman/Nelson,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2013,667.42
Tasman/Nelson,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2013,417.12
Tasman/Nelson,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2013,100.39
Tasman/Nelson,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2013,26.33
Tasman/Nelson,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2014,1199.12
Tasman/Nelson,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2014,674.79
Tasman/Nelson,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2014,407.9
Tasman/Nelson,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2014,89.41
Tasman/Nelson,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2014,27.08
Tasman/Nelson,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2015,1245.03
Tasman/Nelson,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2015,646.8
Tasman/Nelson,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2015,468.43
Tasman/Nelson,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2015,101.7
Tasman/Nelson,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2015,28.16
Tasman/Nelson,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2016,1113.84
Tasman/Nelson,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2016,627.69
Tasman/Nelson,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2016,375.26
Tasman/Nelson,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2016,78.69
Tasman/Nelson,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2016,32.27
Tasman/Nelson,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2017,1155.54
Tasman/Nelson,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2017,626.93
Tasman/Nelson,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2017,406.72
Tasman/Nelson,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2017,87.46
Tasman/Nelson,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2017,34.47
Tasman/Nelson,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2018,1215.16
Tasman/Nelson,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2018,652.76
Tasman/Nelson,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2018,427.83
Tasman/Nelson,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2018,97.36
Tasman/Nelson,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2018,37.26
Waikato,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2007,13936.24
Waikato,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2007,6420.14
Waikato,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2007,5975.69
Waikato,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2007,1412.1
Waikato,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2007,128.35
Waikato,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2008,15660.24
Waikato,Total,Carbon dioxide,Kilotonnes,Carbon dioxide equivalents,2008,8395.6
Waikato,Total,Methane,Kilotonnes,Carbon dioxide equivalents,2008,5738.66
Waikato,Total,Nitrous oxide,Kilotonnes,Carbon dioxide equivalents,2008,1384.37
Waikato,Total,Fluorinated gases,Kilotonnes,Carbon dioxide equivalents,2008,141.66
Waikato,Total,Carbon dioxide equivalents,Kilotonnes,Carbon dioxide equivalents,2009,14555.52
